date,open,high,low,close,volume
2015-01-01 00:00:00+05:30,301.5,306.0,301.0,304.35,1916939
2015-01-02 00:00:00+05:30,304.35,311.95,304.0,307.75,5802477
2015-01-05 00:00:00+05:30,309.89,309.89,304.8,307.0,2744163
2015-01-06 00:00:00+05:30,303.5,305.5,290.2,291.6,3124631
2015-01-07 00:00:00+05:30,290.0,293.5,284.14,288.1,3067861
2015-01-08 00:00:00+05:30,292.0,297.0,291.2,296.1,2243552
2015-01-09 00:00:00+05:30,297.55,298.8,290.39,293.45,2604119
2015-01-12 00:00:00+05:30,293.45,300.6,289.8,298.89,3605898
2015-01-13 00:00:00+05:30,301.14,301.5,291.8,294.5,2533723
2015-01-14 00:00:00+05:30,293.2,296.5,288.1,290.8,1646465
2015-01-15 00:00:00+05:30,303.35,304.8,298.05,300.85,3286107
2015-01-16 00:00:00+05:30,300.6,302.89,297.14,300.39,2439163
2015-01-19 00:00:00+05:30,303.5,304.5,297.6,299.0,2136920
2015-01-20 00:00:00+05:30,299.3,303.8,296.0,297.05,3067676
2015-01-21 00:00:00+05:30,299.0,306.0,298.0,302.0,5614490
2015-01-22 00:00:00+05:30,303.39,304.39,296.75,298.7,2341535
2015-01-23 00:00:00+05:30,301.95,304.0,292.25,294.3,3224128
2015-01-27 00:00:00+05:30,295.3,296.0,286.0,291.55,3126996
2015-01-28 00:00:00+05:30,291.2,294.5,288.05,291.35,2091362
2015-01-29 00:00:00+05:30,290.6,292.8,280.0,280.8,3162294
2015-01-30 00:00:00+05:30,282.45,285.3,261.55,266.25,5203097
2015-02-02 00:00:00+05:30,267.25,276.05,265.6,273.8,2668549
2015-02-03 00:00:00+05:30,275.45,276.89,259.5,261.14,4795568
2015-02-04 00:00:00+05:30,262.95,264.2,256.0,257.05,5006893
2015-02-05 00:00:00+05:30,257.1,260.8,247.55,249.45,2722463
2015-02-06 00:00:00+05:30,249.9,251.85,242.95,247.2,3320834
2015-02-09 00:00:00+05:30,246.2,248.5,231.1,232.7,4691597
2015-02-10 00:00:00+05:30,232.0,243.35,228.2,236.45,4802236
2015-02-11 00:00:00+05:30,238.15,243.7,236.4,241.3,2741617
2015-02-12 00:00:00+05:30,243.0,244.8,225.1,227.4,12209501
2015-02-13 00:00:00+05:30,226.5,236.6,225.85,235.5,5100439
2015-02-16 00:00:00+05:30,237.0,239.95,230.0,235.15,4689806
2015-02-18 00:00:00+05:30,236.0,236.75,232.35,234.05,2347153
2015-02-19 00:00:00+05:30,234.3,236.25,228.6,234.0,2634167
2015-02-20 00:00:00+05:30,235.0,243.3,232.0,238.65,3471395
2015-02-23 00:00:00+05:30,240.5,241.25,233.25,234.75,2281780
2015-02-24 00:00:00+05:30,234.8,235.1,229.5,231.95,2772609
2015-02-25 00:00:00+05:30,233.9,234.5,228.25,229.05,2393566
2015-02-26 00:00:00+05:30,229.0,229.6,221.2,221.75,3702558
2015-02-27 00:00:00+05:30,224.05,237.0,223.5,235.6,3617079
2015-03-02 00:00:00+05:30,237.5,241.0,232.05,235.9,2559593
2015-03-03 00:00:00+05:30,236.8,241.0,232.9,239.9,2425630
2015-03-04 00:00:00+05:30,248.8,250.0,228.0,231.35,5621462
2015-03-05 00:00:00+05:30,232.0,233.8,225.25,229.25,3549960
2015-03-09 00:00:00+05:30,227.0,227.5,221.7,222.5,2569657
2015-03-10 00:00:00+05:30,223.95,224.8,217.45,219.45,2999667
2015-03-11 00:00:00+05:30,220.0,221.7,215.0,217.9,3859916
2015-03-12 00:00:00+05:30,219.7,223.0,219.05,220.05,1887194
2015-03-13 00:00:00+05:30,222.4,223.65,215.5,216.0,2584656
2015-03-16 00:00:00+05:30,217.15,218.75,214.1,216.35,2028833
2015-03-17 00:00:00+05:30,218.0,219.7,215.1,218.0,2138881
2015-03-18 00:00:00+05:30,219.0,222.35,217.55,220.55,2025966
2015-03-19 00:00:00+05:30,224.5,224.55,215.0,215.85,1687218
2015-03-20 00:00:00+05:30,215.2,217.95,210.5,212.6,3012534
2015-03-23 00:00:00+05:30,213.5,214.55,208.4,209.1,2210084
2015-03-24 00:00:00+05:30,207.0,209.75,203.7,204.6,2917431
2015-03-25 00:00:00+05:30,204.5,205.6,202.0,202.8,2074761
2015-03-26 00:00:00+05:30,201.8,203.9,196.25,197.35,2921264
2015-03-27 00:00:00+05:30,198.1,200.45,191.5,198.55,4105214
2015-03-30 00:00:00+05:30,201.0,201.0,195.0,199.9,2289290
2015-03-31 00:00:00+05:30,200.9,202.0,194.85,195.85,2826420
2015-04-01 00:00:00+05:30,194.6,209.8,194.05,205.75,3396490
2015-04-06 00:00:00+05:30,206.9,209.35,202.1,206.0,2655791
2015-04-07 00:00:00+05:30,206.95,209.0,203.8,207.0,2767286
2015-04-08 00:00:00+05:30,207.9,209.4,205.2,205.9,1816989
2015-04-09 00:00:00+05:30,207.0,214.35,202.7,212.7,3897747
2015-04-10 00:00:00+05:30,213.15,219.7,213.0,218.95,3859810
2015-04-13 00:00:00+05:30,217.25,222.75,217.25,221.0,2529275
2015-04-15 00:00:00+05:30,221.95,233.2,221.25,226.9,3629802
2015-04-16 00:00:00+05:30,227.4,228.6,221.4,225.05,3545192
2015-04-17 00:00:00+05:30,225.0,231.8,223.0,228.35,3555729
2015-04-20 00:00:00+05:30,228.6,230.9,217.0,220.75,2699905
2015-04-21 00:00:00+05:30,220.05,225.8,219.1,223.05,2327994
2015-04-22 00:00:00+05:30,224.0,225.6,216.6,221.9,2404134
2015-04-23 00:00:00+05:30,223.3,224.6,217.5,218.4,1841161
2015-04-24 00:00:00+05:30,219.0,219.25,209.1,210.1,2758331
2015-04-27 00:00:00+05:30,210.7,213.7,204.4,210.7,2514996
2015-04-28 00:00:00+05:30,210.1,216.7,209.65,215.7,1882036
2015-04-29 00:00:00+05:30,216.6,217.3,212.1,213.5,1563003
2015-04-30 00:00:00+05:30,213.4,218.0,210.75,216.6,2755609
2015-05-04 00:00:00+05:30,217.25,224.9,216.55,223.9,2006974
2015-05-05 00:00:00+05:30,224.0,225.8,221.35,223.05,1082762
2015-05-06 00:00:00+05:30,222.0,223.95,207.65,208.35,2041219
2015-05-07 00:00:00+05:30,208.35,209.5,198.45,200.65,2276117
2015-05-08 00:00:00+05:30,203.0,205.05,190.5,195.85,3153154
2015-05-11 00:00:00+05:30,199.0,210.75,193.4,206.25,4893365
2015-05-12 00:00:00+05:30,206.4,206.8,196.65,197.9,2901687
2015-05-13 00:00:00+05:30,199.1,207.0,199.1,203.5,3698640
2015-05-14 00:00:00+05:30,203.35,212.0,200.35,211.0,3220784
2015-05-15 00:00:00+05:30,212.55,214.0,206.55,209.0,2714360
2015-05-18 00:00:00+05:30,209.7,210.3,204.1,206.9,2099587
2015-05-19 00:00:00+05:30,207.15,210.3,205.15,206.75,2458162
2015-05-20 00:00:00+05:30,207.4,209.3,204.9,205.75,1551748
2015-05-21 00:00:00+05:30,206.5,207.15,203.55,206.5,1463709
2015-05-22 00:00:00+05:30,207.5,210.0,200.7,202.15,3000052
