date,open,high,low,close,volume
2015-01-01 00:00:00+05:30,108.2,109.9,108.0,109.25,2896
2015-01-02 00:00:00+05:30,108.9,110.95,108.8,109.75,4036
2015-01-05 00:00:00+05:30,112.95,113.0,110.0,110.95,2704
2015-01-06 00:00:00+05:30,111.95,111.95,106.9,107.75,6166
2015-01-07 00:00:00+05:30,107.05,110.5,107.0,108.0,3849
2015-01-08 00:00:00+05:30,108.0,110.95,108.0,109.0,603
2015-01-09 00:00:00+05:30,108.3,111.0,107.0,107.65,2496
2015-01-12 00:00:00+05:30,108.0,112.1,107.1,110.25,7230
2015-01-13 00:00:00+05:30,116.95,119.7,110.95,116.65,18937
2015-01-14 00:00:00+05:30,118.95,121.95,117.1,118.65,5886
2015-01-15 00:00:00+05:30,118.0,123.45,115.7,119.0,9900
2015-01-16 00:00:00+05:30,118.05,120.4,117.05,119.35,2711
2015-01-19 00:00:00+05:30,119.35,121.65,118.3,118.9,1876
2015-01-20 00:00:00+05:30,118.0,121.0,114.75,115.75,3711
2015-01-21 00:00:00+05:30,116.5,118.75,116.1,116.75,1884
2015-01-22 00:00:00+05:30,116.1,118.0,113.55,115.05,5789
2015-01-23 00:00:00+05:30,115.05,117.0,111.15,113.65,2146
2015-01-27 00:00:00+05:30,111.0,115.25,111.0,114.7,2620
2015-01-28 00:00:00+05:30,113.0,114.0,108.05,110.35,7627
2015-01-29 00:00:00+05:30,109.05,112.5,109.05,109.95,1311
2015-01-30 00:00:00+05:30,113.0,115.0,108.0,108.35,3406
2015-02-02 00:00:00+05:30,111.0,111.0,109.1,109.35,367
2015-02-03 00:00:00+05:30,108.5,110.95,108.0,110.8,1222
2015-02-04 00:00:00+05:30,110.0,112.9,106.0,111.05,1407
2015-02-05 00:00:00+05:30,110.0,110.1,106.1,106.75,3039
2015-02-06 00:00:00+05:30,106.05,108.75,103.6,104.45,5490
2015-02-09 00:00:00+05:30,105.0,108.0,100.0,100.5,12095
2015-02-10 00:00:00+05:30,102.0,104.85,100.0,101.35,2069
2015-02-11 00:00:00+05:30,104.75,111.35,101.05,109.95,13501
2015-02-12 00:00:00+05:30,116.0,117.35,111.3,113.55,13923
2015-02-13 00:00:00+05:30,112.2,113.1,109.2,109.8,1929
2015-02-16 00:00:00+05:30,109.0,110.9,105.65,108.25,1274
2015-02-18 00:00:00+05:30,110.45,111.45,108.7,110.3,936
2015-02-19 00:00:00+05:30,110.0,115.05,109.6,114.45,5894
2015-02-20 00:00:00+05:30,115.0,117.35,112.5,112.75,3925
2015-02-23 00:00:00+05:30,135.0,135.0,125.25,129.3,135381
2015-02-24 00:00:00+05:30,130.69,133.5,125.1,128.25,26186
2015-02-25 00:00:00+05:30,128.05,129.25,125.2,127.05,12705
2015-02-26 00:00:00+05:30,132.0,132.6,123.0,125.6,13382
2015-02-27 00:00:00+05:30,127.8,128.94,125.1,127.45,11295
2015-03-02 00:00:00+05:30,130.94,133.0,128.0,131.65,35408
2015-03-03 00:00:00+05:30,132.0,139.4,132.0,135.35,23283
2015-03-04 00:00:00+05:30,136.0,136.0,125.05,127.7,13113
2015-03-05 00:00:00+05:30,132.9,132.9,126.15,129.35,5865
2015-03-09 00:00:00+05:30,133.0,133.0,127.9,128.8,12032
2015-03-10 00:00:00+05:30,129.0,130.35,123.0,124.25,11510
2015-03-11 00:00:00+05:30,128.94,128.94,124.15,124.35,3675
2015-03-12 00:00:00+05:30,126.7,128.94,125.5,126.9,2611
