date,open,high,low,close,volume
2015-01-01 00:00:00+05:30,28.65,28.65,26.8,27.05,17816
2015-01-02 00:00:00+05:30,26.6,27.9,26.6,27.3,14401
2015-01-05 00:00:00+05:30,27.2,28.0,27.15,27.25,17794
2015-01-06 00:00:00+05:30,26.5,27.35,26.5,26.8,34971
2015-01-07 00:00:00+05:30,26.6,27.0,26.6,26.8,12468
2015-01-08 00:00:00+05:30,26.5,27.3,26.5,27.15,24231
2015-01-09 00:00:00+05:30,26.65,27.35,26.65,26.9,27493
2015-01-12 00:00:00+05:30,26.9,27.7,26.9,27.15,12219
2015-01-13 00:00:00+05:30,27.2,27.4,26.75,26.9,19201
2015-01-14 00:00:00+05:30,26.9,27.5,26.75,26.85,17091
2015-01-15 00:00:00+05:30,26.75,28.0,26.7,27.6,45646
2015-01-16 00:00:00+05:30,26.65,28.25,26.65,27.7,67703
2015-01-19 00:00:00+05:30,27.4,33.0,27.35,30.9,1181484
2015-01-20 00:00:00+05:30,30.35,32.1,28.5,29.1,1662331
2015-01-21 00:00:00+05:30,29.15,30.0,28.15,28.65,96285
2015-01-22 00:00:00+05:30,28.5,28.5,27.55,27.95,59687
2015-01-23 00:00:00+05:30,27.5,28.45,27.15,27.4,42187
2015-01-27 00:00:00+05:30,26.3,27.95,26.3,27.4,37642
2015-01-28 00:00:00+05:30,27.2,27.65,27.0,27.2,73672
2015-01-29 00:00:00+05:30,27.5,27.5,27.05,27.35,33331
2015-01-30 00:00:00+05:30,27.25,27.6,27.0,27.2,38125
2015-02-02 00:00:00+05:30,27.0,27.5,26.3,27.4,23597
2015-02-03 00:00:00+05:30,27.0,27.75,27.0,27.55,25471
2015-02-04 00:00:00+05:30,27.25,27.35,27.1,27.15,26915
2015-02-05 00:00:00+05:30,27.0,27.6,27.0,27.35,19752
2015-02-06 00:00:00+05:30,27.0,27.6,27.0,27.5,29057
2015-02-09 00:00:00+05:30,27.8,31.7,27.15,27.35,30107
2015-02-10 00:00:00+05:30,27.0,27.65,26.9,27.4,16434
2015-02-11 00:00:00+05:30,27.1,31.5,27.1,27.3,70343
2015-02-12 00:00:00+05:30,27.15,27.65,27.15,27.25,40420
2015-02-13 00:00:00+05:30,27.55,27.95,27.35,27.4,20071
2015-02-16 00:00:00+05:30,29.25,30.5,28.05,28.4,149715
2015-02-18 00:00:00+05:30,28.5,29.15,27.65,28.15,33983
2015-02-19 00:00:00+05:30,28.0,29.35,27.15,28.1,120099
2015-02-20 00:00:00+05:30,28.0,28.5,27.5,27.6,50319
2015-02-23 00:00:00+05:30,28.1,28.8,27.6,27.9,73361
2015-02-24 00:00:00+05:30,27.3,28.2,27.1,27.7,17460
2015-02-25 00:00:00+05:30,27.45,28.5,27.4,27.8,22336
2015-02-26 00:00:00+05:30,27.3,28.1,26.45,26.7,60571
2015-02-27 00:00:00+05:30,27.0,27.6,26.5,26.7,55111
2015-03-02 00:00:00+05:30,26.65,27.4,26.3,26.55,39183
2015-03-03 00:00:00+05:30,26.5,27.0,26.15,26.45,31555
2015-03-04 00:00:00+05:30,26.05,26.75,25.9,26.6,22959
2015-03-05 00:00:00+05:30,26.3,27.4,26.0,26.3,28306
2015-03-09 00:00:00+05:30,27.0,27.0,25.7,25.95,21145
2015-03-10 00:00:00+05:30,25.55,26.45,25.55,26.1,13832
2015-03-11 00:00:00+05:30,26.1,28.7,26.1,28.25,101881
2015-03-12 00:00:00+05:30,29.95,31.45,27.0,27.6,1397082
2015-03-13 00:00:00+05:30,27.8,28.2,26.1,26.25,128077
2015-03-16 00:00:00+05:30,26.0,26.6,25.65,25.9,87334
